Date,KOSPI2_Close,KOSPI2_12MF_EPS,KOSPI2_12MF_PE,KOSPI2_Fund_Flow,KSP2_CM_Close,KSP2_CM_12MF_EPS,KSP2_CM_12MF_PE,KSP2_CM_Fund_Flow,KSP2_CT_Close,KSP2_CT_12MF_EPS,KSP2_CT_12MF_PE,KSP2_CT_Fund_Flow,KSP2_HI_Close,KSP2_HI_12MF_EPS,KSP2_HI_12MF_PE,KSP2_HI_Fund_Flow,KSP2_MT_Close,KSP2_MT_12MF_EPS,KSP2_MT_12MF_PE,KSP2_MT_Fund_Flow,KSP2_EN_Close,KSP2_EN_12MF_EPS,KSP2_EN_12MF_PE,KSP2_EN_Fund_Flow,KSP2_IT_Close,KSP2_IT_12MF_EPS,KSP2_IT_12MF_PE,KSP2_IT_Fund_Flow,KSP2_FN_Close,KSP2_FN_12MF_EPS,KSP2_FN_12MF_PE,KSP2_FN_Fund_Flow,KSP2_CS_Close,KSP2_CS_12MF_EPS,KSP2_CS_12MF_PE,KSP2_CS_Fund_Flow,KSP2_CD_Close,KSP2_CD_12MF_EPS,KSP2_CD_12MF_PE,KSP2_CD_Fund_Flow,KSP2_IN_Close,KSP2_IN_12MF_EPS,KSP2_IN_12MF_PE,KSP2_IN_Fund_Flow,KSP2_HE_Close,KSP2_HE_12MF_EPS,KSP2_HE_12MF_PE,KSP2_HE_Fund_Flow
2016-11-25,252.26,"7,839.00",9.62,100.68,,,,,255.51,"2,794.00",8.94,98.32,320.11,"1,742.00",12.29,101.93,952.40,"10,351.00",10.31,100.32,"1,169.46","13,454.00",8.27,100.14,"1,517.96","18,417.00",10.09,100.25,721.01,"3,139.00",9.12,102.46,"1,267.13","9,267.00",9.73,101.50,"1,542.01","12,287.00",8.73,100.31,639.51,"5,886.00",12.44,100.19,"1,612.36","6,068.00",23.38,99.00
2016-12-02,252.88,"7,899.00",9.56,100.68,,,,,255.20,"2,821.00",8.85,98.34,311.49,"1,755.00",12.61,101.90,937.41,"10,477.00",9.95,100.33,"1,169.46","13,555.00",8.22,100.14,"1,525.36","18,752.00",10.18,100.24,715.53,"3,128.00",9.09,102.47,"1,252.26","9,198.00",9.66,101.49,"1,519.92","12,349.00",8.55,100.32,613.53,"6,148.00",11.45,100.16,"1,571.53","6,210.00",22.40,98.99
2016-12-09,260.91,"7,943.00",9.80,100.69,,,,,256.05,"2,818.00",8.85,98.33,312.87,"1,740.00",12.77,101.88,"1,018.64","10,474.00",10.81,100.37,"1,210.80","13,625.00",8.44,100.14,"1,577.85","19,102.00",10.31,100.24,735.81,"3,124.00",9.32,102.47,"1,285.75","9,157.00",9.99,101.50,"1,572.68","12,346.00",8.83,100.34,627.44,"6,186.00",11.65,100.16,"1,548.94","6,256.00",21.61,99.07
2016-12-16,262.56,"7,945.00",9.86,100.69,,,,,261.78,"2,819.00",9.07,98.33,318.28,"1,652.00",13.59,101.87,992.48,"10,449.00",10.49,100.31,"1,206.55","13,671.00",8.37,100.11,"1,605.82","19,227.00",10.37,100.27,742.34,"3,124.00",9.39,102.50,"1,296.53","9,096.00",10.25,101.49,"1,564.35","12,334.00",8.81,100.31,635.12,"6,222.00",11.71,100.13,"1,653.07","6,136.00",23.34,99.02
2016-12-23,261.61,"8,133.00",9.79,100.70,,,,,264.15,"2,818.00",9.10,98.34,318.81,"2,020.00",13.96,101.90,"1,000.90","10,488.00",10.53,100.32,"1,217.93","13,713.00",8.43,100.15,"1,599.27","19,505.00",10.18,100.28,723.50,"3,123.00",9.16,102.49,"1,286.97","9,113.00",10.14,101.50,"1,584.55","12,320.00",8.92,100.33,626.80,"6,174.00",11.66,100.12,"1,658.13","6,186.00",23.22,99.09
2016-12-30,260.01,"8,205.00",9.65,100.68,,,,,264.05,"2,809.00",9.13,98.32,315.09,"2,015.00",13.80,101.87,974.69,"10,487.00",10.27,100.31,"1,211.52","14,025.00",8.29,100.14,"1,600.34","19,886.00",10.05,100.26,704.02,"3,129.00",8.89,102.47,"1,262.73","9,110.00",10.00,101.49,"1,579.66","12,304.00",8.90,100.32,615.36,"6,163.00",11.45,100.09,"1,686.02","7,166.00",22.53,98.88
2017-01-06,263.20,"7,942.00",9.63,100.68,,,,,269.57,"2,620.00",9.30,98.32,324.25,"1,779.00",13.73,101.96,982.84,"10,540.00",10.14,100.32,"1,239.83","13,962.00",8.29,100.14,"1,648.54","20,451.00",9.94,100.27,709.10,"2,903.00",8.91,102.47,"1,253.92","9,110.00",9.93,101.49,"1,619.72","12,391.00",9.04,100.32,629.74,"5,919.00",11.70,100.12,"1,675.66","7,160.00",22.34,98.82
2017-01-13,267.91,"8,090.00",9.62,100.69,,,,,269.50,"2,614.00",9.35,98.34,329.59,"1,775.00",13.98,101.94,"1,048.14","10,594.00",10.77,100.37,"1,272.11","14,126.00",8.39,100.13,"1,685.45","21,652.00",9.65,100.24,712.63,"2,897.00",8.96,102.48,"1,264.08","8,994.00",10.16,101.54,"1,618.35","12,353.00",9.06,100.34,630.90,"5,914.00",11.71,100.12,"1,637.17","7,377.00",23.94,98.92
2017-01-20,266.52,"8,111.00",9.59,100.69,,,,,256.39,"2,572.00",9.04,98.27,317.93,"1,773.00",14.39,101.91,"1,039.20","10,766.00",10.62,100.36,"1,228.02","14,137.00",8.18,100.07,"1,672.75","21,815.00",9.51,100.24,730.65,"2,934.00",9.27,102.49,"1,266.56","8,932.00",10.28,101.57,"1,605.79","12,314.00",9.01,100.33,630.18,"5,831.00",11.90,100.15,"1,617.70","7,291.00",24.04,98.97
2017-01-27,270.48,"8,213.00",9.58,100.70,,,,,258.60,"2,560.00",9.17,98.43,315.02,"1,766.00",14.30,101.91,"1,028.46","10,467.00",10.86,100.45,"1,239.61","14,197.00",8.23,100.10,"1,726.91","22,913.00",9.53,100.25,732.86,"2,933.00",9.25,102.53,"1,260.17","8,841.00",10.32,101.57,"1,550.15","12,149.00",8.86,100.30,608.54,"5,712.00",11.69,100.11,"1,519.31","7,211.00",23.28,98.97
2017-02-03,268.85,"8,330.00",9.43,100.68,,,,,262.18,"2,538.00",9.39,98.40,318.43,"1,729.00",14.81,101.86,"1,012.84","10,596.00",10.53,100.41,"1,228.86","14,327.00",8.06,100.03,"1,748.22","23,505.00",9.29,100.23,737.54,"2,948.00",9.14,102.55,"1,247.35","8,759.00",10.29,101.58,"1,509.36","12,078.00",8.72,100.29,596.18,"5,700.00",11.41,99.93,"1,519.07","7,105.00",24.05,98.96
2017-02-10,268.66,"8,351.00",9.41,100.70,,,,,272.24,"2,590.00",9.56,98.47,327.08,"1,739.00",15.16,101.90,995.90,"10,383.00",10.65,100.46,"1,248.76","14,645.00",8.13,100.15,"1,716.10","23,622.00",9.03,100.21,754.03,"2,991.00",9.22,102.57,"1,253.84","8,718.00",10.37,101.62,"1,530.18","12,007.00",8.89,100.32,591.07,"5,652.00",11.45,99.84,"1,567.65","6,714.00",26.13,99.02
2017-02-17,268.84,"8,355.00",9.39,100.74,,,,,271.37,"2,604.00",9.55,98.47,320.72,"1,677.00",15.44,101.82,"1,025.08","10,426.00",10.93,100.51,"1,244.05","14,728.00",8.05,100.15,"1,705.54","23,856.00",8.85,100.21,740.03,"2,967.00",9.10,102.58,"1,259.79","8,698.00",10.45,101.63,"1,582.11","11,873.00",9.15,100.53,600.52,"5,693.00",11.59,99.82,"1,674.60","6,714.00",27.60,99.10
2017-02-24,270.38,"8,358.00",9.44,100.73,,,,,269.83,"2,596.00",9.54,98.45,333.48,"1,657.00",16.25,101.85,"1,002.57","10,427.00",10.70,100.42,"1,223.41","14,772.00",7.87,100.11,"1,703.06","23,966.00",8.86,100.15,738.43,"2,974.00",9.06,102.59,"1,298.05","8,639.00",10.86,101.72,"1,592.91","11,825.00",9.24,100.56,605.90,"5,603.00",11.63,99.82,"1,716.42","6,900.00",27.51,99.30
2017-03-03,269.77,"8,398.00",9.34,100.72,,,,,273.37,"2,599.00",9.66,98.53,340.87,"1,661.00",16.69,101.89,"1,010.23","10,680.00",10.61,100.40,"1,225.06","14,873.00",7.84,100.11,"1,711.35","24,087.00",9.01,100.15,739.64,"2,982.00",9.05,102.59,"1,242.79","8,633.00",10.34,101.65,"1,518.84","11,910.00",8.74,100.49,590.86,"5,535.00",11.49,99.81,"1,649.77","7,040.00",25.99,99.30
2017-03-10,272.29,"8,428.00",9.38,100.70,,,,,271.60,"2,598.00",9.62,98.46,346.60,"1,640.00",17.10,101.88,999.45,"10,758.00",10.36,100.35,"1,208.12","14,943.00",7.72,100.07,"1,739.45","24,316.00",9.06,100.14,747.80,"2,989.00",9.11,102.60,"1,265.76","8,610.00",10.53,101.65,"1,531.66","11,885.00",8.82,100.47,594.90,"5,492.00",11.60,99.81,"1,635.73","6,965.00",26.62,99.31
2017-03-17,281.86,"8,470.00",9.68,100.70,,,,,276.27,"2,615.00",9.77,98.43,361.33,"1,642.00",17.83,101.93,"1,020.10","10,754.00",10.62,100.39,"1,258.87","14,958.00",8.05,100.09,"1,789.29","24,642.00",9.34,100.10,786.98,"2,988.00",9.58,102.63,"1,286.10","8,587.00",10.74,101.67,"1,565.86","11,871.00",9.13,100.49,595.82,"5,538.00",11.61,99.81,"1,597.71","6,958.00",26.12,99.30
2017-03-24,282.31,"8,615.00",9.56,100.71,,,,,279.46,"2,636.00",9.84,98.44,362.30,"1,635.00",17.30,101.89,984.57,"10,898.00",10.08,100.32,"1,258.49","15,046.00",7.98,100.08,"1,831.02","25,431.00",9.03,100.10,771.84,"2,980.00",9.41,102.65,"1,312.70","8,603.00",10.95,101.71,"1,608.87","11,858.00",9.34,100.50,606.60,"5,560.00",11.77,99.88,"1,618.79","7,022.00",26.36,99.41
2017-03-31,280.64,"8,726.00",9.41,100.72,,,,,277.35,"2,659.00",9.70,98.44,350.41,"1,644.00",16.56,101.92,"1,006.12","11,717.00",9.67,100.41,"1,298.12","15,049.00",8.24,100.14,"1,830.10","26,073.00",8.77,100.08,749.24,"2,981.00",9.18,102.65,"1,295.02","8,640.00",10.77,101.69,"1,589.46","11,847.00",9.29,100.52,604.00,"5,593.00",11.90,99.93,"1,650.99","6,085.00",28.43,99.47
2017-04-07,279.01,"8,870.00",9.21,100.71,,,,,274.50,"2,651.00",9.59,98.43,349.18,"1,659.00",16.38,101.98,971.72,"11,861.00",9.11,100.39,"1,274.04","15,124.00",8.05,100.14,"1,826.36","26,869.00",8.55,100.08,749.84,"3,016.00",9.10,102.65,"1,303.59","8,665.00",10.79,101.69,"1,532.14","11,889.00",8.99,100.51,599.56,"5,786.00",11.42,99.98,"1,684.25","6,038.00",29.11,99.50
2017-04-14,277.31,"8,922.00",9.10,100.71,,,,,273.32,"2,654.00",9.52,98.40,341.36,"1,676.00",16.10,101.97,945.55,"11,845.00",8.89,100.40,"1,239.68","14,951.00",7.91,100.12,"1,819.96","27,392.00",8.42,100.07,745.32,"3,053.00",8.94,102.65,"1,282.78","8,647.00",10.64,101.68,"1,524.28","11,634.00",9.14,100.50,589.77,"5,872.00",11.05,99.97,"1,670.82","6,077.00",28.76,99.56
2017-04-21,280.05,"9,001.00",9.11,100.73,,,,,277.20,"2,664.00",9.58,98.43,343.73,"1,652.00",16.43,101.92,943.40,"12,227.00",8.66,100.44,"1,259.07","15,050.00",7.99,100.14,"1,842.77","27,765.00",8.18,100.10,763.29,"3,136.00",8.87,102.66,"1,348.07","8,613.00",11.25,101.71,"1,546.08","11,615.00",9.40,100.52,613.42,"5,945.00",11.35,100.06,"1,718.00","6,094.00",29.55,99.53
2017-04-28,287.21,"9,255.00",9.06,100.71,,,,,275.50,"2,774.00",9.15,98.29,351.32,"1,671.00",16.52,101.87,951.80,"12,435.00",8.56,100.44,"1,274.44","15,320.00",7.94,100.07,"1,893.60","29,414.00",8.24,100.08,772.92,"3,152.00",8.94,102.65,"1,321.38","8,634.00",11.02,101.70,"1,536.08","11,682.00",9.28,100.49,614.10,"5,906.00",11.42,100.03,"1,701.21","6,501.00",27.07,99.57
2017-05-05,292.47,"9,259.00",9.18,100.71,,,,,276.82,"2,779.00",9.15,98.24,353.69,"1,686.00",16.47,101.88,955.96,"12,496.00",8.53,100.35,"1,284.67","15,439.00",7.95,100.04,"1,943.75","29,636.00",8.36,100.07,791.02,"3,151.00",9.24,102.66,"1,335.43","8,671.00",11.09,101.71,"1,572.82","11,763.00",9.41,100.52,623.80,"5,914.00",11.59,100.16,"1,715.14","6,592.00",27.00,99.65
2017-05-12,298.25,"9,227.00",9.42,100.70,,,,,282.30,"2,775.00",9.41,98.23,350.86,"1,767.00",16.57,101.85,968.34,"12,563.00",8.65,100.37,"1,321.58","15,522.00",8.13,100.07,"1,973.78","29,701.00",8.44,100.05,815.05,"3,158.00",9.54,102.69,"1,366.67","8,371.00",11.82,101.66,"1,624.74","11,690.00",9.75,100.53,631.10,"5,798.00",11.97,100.14,"1,857.89","6,623.00",29.10,99.59
2017-05-19,298.08,"9,278.00",9.39,100.70,,,,,282.85,"2,775.00",9.47,98.30,345.17,"1,827.00",15.77,101.85,963.67,"12,587.00",8.61,100.39,"1,324.41","15,885.00",7.98,100.07,"1,963.58","29,811.00",8.28,99.99,810.35,"3,202.00",9.36,102.70,"1,387.11","8,336.00",12.05,101.68,"1,698.68","11,660.00",10.20,100.64,628.12,"5,847.00",11.83,100.16,"1,799.59","6,623.00",28.05,99.53
2017-05-26,306.96,"9,284.00",9.50,100.72,,,,,302.59,"2,790.00",10.04,98.32,370.33,"1,774.00",17.41,101.83,"1,010.43","12,470.00",9.14,100.39,"1,387.25","16,050.00",8.27,100.12,"2,029.73","29,900.00",8.15,100.01,833.51,"3,217.00",9.59,102.72,"1,416.17","8,218.00",12.44,101.68,"1,703.41","11,650.00",10.25,100.64,652.38,"5,872.00",12.26,100.22,"1,846.69","6,654.00",28.80,99.52
2017-06-02,307.83,"9,369.00",9.43,100.73,,,,,299.27,"2,793.00",9.89,98.28,358.61,"2,040.00",14.68,101.70,997.92,"12,589.00",8.89,100.33,"1,378.67","16,207.00",8.17,99.98,"2,058.62","30,121.00",8.14,100.06,835.37,"3,231.00",9.57,102.79,"1,429.11","8,224.00",12.35,101.68,"1,716.12","11,778.00",10.26,100.67,656.40,"5,886.00",12.32,100.27,"1,940.48","6,775.00",29.27,99.50
2017-06-09,309.38,"9,337.00",9.65,100.74,,,,,289.82,"2,860.00",9.44,98.14,360.89,"2,045.00",14.77,101.72,"1,009.39","12,785.00",8.97,100.38,"1,359.17","16,274.00",8.05,99.97,"2,132.29","30,740.00",8.34,100.11,847.47,"3,225.00",9.69,102.82,"1,410.28","8,195.00",12.43,101.65,"1,700.56","11,837.00",10.27,100.65,653.69,"5,107.00",12.53,100.22,"1,999.53","4,776.00",58.23,99.46
2017-06-16,306.79,"9,377.00",9.52,100.73,,,,,287.93,"2,860.00",9.37,98.07,371.90,"2,028.00",15.37,101.67,999.52,"12,717.00",8.93,100.39,"1,325.31","16,219.00",7.85,99.97,"2,100.15","31,009.00",8.17,100.10,846.34,"3,240.00",9.61,102.83,"1,397.26","8,227.00",12.22,101.66,"1,701.99","11,848.00",10.27,100.65,646.93,"5,123.00",12.39,100.23,"1,956.92","4,816.00",57.84,99.35
2017-06-23,310.26,"9,454.00",9.58,100.75,,,,,286.10,"2,974.00",9.39,98.17,354.32,"1,776.00",16.70,101.66,995.17,"12,730.00",8.85,100.42,"1,338.69","16,005.00",7.99,99.97,"2,167.49","31,409.00",8.38,100.09,837.42,"3,244.00",9.49,102.85,"1,387.07","8,230.00",12.10,101.77,"1,684.35","11,815.00",10.19,100.65,630.70,"5,152.00",11.98,100.22,"1,976.33","4,812.00",59.38,99.40
2017-06-30,311.76,"9,496.00",9.60,100.73,,,,,289.87,"2,981.00",9.52,98.22,351.48,"1,817.00",16.24,101.66,"1,062.12","12,814.00",9.33,100.55,"1,346.36","16,037.00",8.03,100.04,"2,168.63","31,605.00",8.33,100.05,864.53,"3,275.00",9.69,102.83,"1,375.27","8,231.00",11.94,101.76,"1,670.95","11,751.00",10.19,100.64,630.05,"5,151.00",11.99,100.23,"1,988.13","5,210.00",60.43,99.20
2017-07-07,310.66,"9,609.00",9.41,100.76,,,,,289.46,"3,002.00",9.46,98.26,352.78,"1,805.00",16.35,101.71,"1,079.76","12,836.00",9.51,100.62,"1,342.36","16,037.00",8.00,100.05,"2,154.76","32,378.00",8.14,100.02,867.91,"3,313.00",9.65,103.12,"1,348.73","8,233.00",11.41,101.72,"1,637.67","11,782.00",9.93,100.62,628.19,"5,141.00",11.99,100.28,"1,981.75","5,232.00",55.61,99.17
2017-07-14,317.35,"9,668.00",9.55,100.78,,,,,288.47,"3,025.00",9.35,98.29,339.10,"1,810.00",15.67,101.67,"1,098.18","12,947.00",9.80,100.66,"1,401.71","15,979.00",8.32,100.20,"2,191.95","33,471.00",8.36,100.00,883.13,"3,346.00",9.71,103.25,"1,347.16","8,227.00",11.60,101.72,"1,630.83","11,537.00",10.01,100.64,624.44,"5,124.00",12.01,100.19,"1,895.58","5,383.00",50.76,99.09
2017-07-21,321.79,"9,646.00",9.65,100.79,,,,,296.14,"2,830.00",9.79,98.33,350.55,"1,837.00",16.02,101.78,"1,098.13","13,235.00",9.73,100.63,"1,429.06","16,045.00",8.44,100.20,"2,203.55","33,478.00",8.43,99.99,916.95,"3,456.00",9.75,103.34,"1,374.21","8,186.00",11.92,101.76,"1,616.92","11,418.00",10.03,100.63,616.32,"5,017.00",12.14,100.14,"1,939.74","5,600.00",53.61,99.06
2017-07-28,314.13,"9,698.00",9.41,100.78,,,,,288.76,"2,920.00",9.30,98.32,345.73,"1,867.00",15.62,101.77,"1,128.03","13,362.00",9.85,100.69,"1,422.89","16,020.00",8.42,100.25,"2,053.45","34,143.00",7.73,99.88,910.71,"3,501.00",9.56,103.38,"1,405.30","8,132.00",12.22,101.83,"1,654.11","10,990.00",10.62,100.71,632.18,"5,000.00",12.51,100.25,"1,926.30","5,150.00",59.80,99.06
2017-08-04,313.46,"9,830.00",9.31,100.79,,,,,272.85,"2,936.00",8.77,98.31,349.86,"2,078.00",15.41,101.80,"1,148.08","13,383.00",9.95,100.73,"1,475.59","16,163.00",8.66,100.36,"2,068.03","34,370.00",7.65,99.85,912.61,"3,508.00",9.53,103.39,"1,371.86","8,211.00",11.80,101.82,"1,640.42","11,041.00",10.48,100.75,613.23,"5,016.00",12.22,100.18,"1,857.28","5,311.00",57.22,99.04
2017-08-11,302.72,"9,773.00",9.04,100.79,,,,,265.93,"2,932.00",8.51,98.32,341.50,"2,096.00",14.86,101.81,"1,106.77","13,394.00",9.49,100.72,"1,448.66","16,261.00",8.46,100.44,"2,018.00","33,652.00",7.27,99.83,883.67,"3,526.00",9.18,103.41,"1,352.37","7,822.00",12.21,101.83,"1,595.69","11,003.00",10.22,100.74,607.55,"4,982.00",12.17,100.18,"1,836.43","5,330.00",55.55,99.06
2017-08-18,308.39,"9,728.00",9.19,100.79,,,,,263.82,"2,943.00",8.43,98.30,324.95,"1,888.00",15.24,101.58,"1,124.03","13,374.00",9.79,100.70,"1,459.27","16,468.00",8.41,100.46,"2,093.23","33,758.00",7.58,99.83,885.74,"3,545.00",9.16,103.41,"1,347.68","7,808.00",12.22,101.83,"1,587.38","10,975.00",10.22,100.74,607.65,"4,949.00",12.26,100.13,"1,879.93","5,212.00",58.17,99.10
2017-08-25,311.21,"9,770.00",9.23,100.80,,,,,263.05,"2,896.00",8.55,98.34,327.36,"2,060.00",14.01,101.66,"1,124.50","13,489.00",9.72,100.71,"1,490.83","16,468.00",8.57,100.47,"2,133.18","33,933.00",7.62,99.84,899.66,"3,546.00",9.29,103.44,"1,348.90","7,857.00",12.18,101.81,"1,597.31","11,007.00",10.25,100.73,605.61,"4,951.00",12.19,100.17,"1,899.07","5,202.00",59.12,99.11
2017-09-01,307.78,"9,852.00",9.05,100.79,,,,,262.58,"2,937.00",8.43,98.35,321.67,"2,043.00",13.78,101.59,"1,134.63","13,602.00",9.84,100.72,"1,516.09","16,710.00",8.66,100.47,"2,140.26","34,254.00",7.52,99.84,859.35,"3,546.00",8.86,103.41,"1,321.79","7,949.00",11.82,101.78,"1,558.60","11,098.00",9.91,100.71,602.12,"4,987.00",12.02,100.11,"1,972.40","5,506.00",57.58,99.18
2017-09-08,307.43,"9,886.00",8.98,100.78,,,,,253.70,"2,945.00",8.16,98.34,306.51,"2,085.00",12.90,101.56,"1,110.88","13,618.00",9.60,100.74,"1,501.98","16,752.00",8.55,100.48,"2,194.62","34,499.00",7.77,99.87,824.60,"3,549.00",8.56,103.40,"1,273.98","7,970.00",11.34,101.74,"1,488.43","11,067.00",9.51,100.65,597.96,"4,975.00",11.97,100.09,"1,949.60","5,202.00",56.03,99.19
2017-09-15,313.69,"9,940.00",9.16,100.78,,,,,250.99,"2,941.00",8.08,98.35,317.08,"2,172.00",12.78,101.64,"1,068.79","13,646.00",9.06,100.62,"1,534.18","16,814.00",8.65,100.39,"2,313.17","34,783.00",8.11,99.88,847.73,"3,549.00",8.76,103.43,"1,268.85","7,961.00",11.32,101.74,"1,489.27","11,043.00",9.56,100.65,596.48,"4,962.00",11.97,100.05,"2,031.52","5,111.00",61.95,99.18
2017-09-22,316.71,"10,001.00",9.16,100.77,,,,,245.30,"2,939.00",7.91,98.33,306.93,"2,216.00",12.20,101.54,"1,024.69","13,498.00",8.91,100.58,"1,482.43","17,014.00",8.37,100.38,"2,327.87","35,324.00",8.24,99.87,871.75,"3,548.00",8.97,103.47,"1,237.85","7,907.00",11.09,101.73,"1,486.67","10,976.00",9.60,100.65,566.86,"4,981.00",11.32,100.01,"2,029.60","5,114.00",61.51,99.19
2017-09-29,316.27,"10,007.00",9.16,100.78,,,,,248.51,"2,896.00",8.07,98.36,314.01,"2,211.00",12.51,101.59,"1,047.21","13,589.00",9.09,100.59,"1,531.89","17,182.00",8.58,100.40,"2,300.31","35,507.00",8.01,99.83,851.50,"3,549.00",8.77,103.46,"1,258.95","7,822.00",11.39,101.76,"1,556.94","10,919.00",10.08,100.72,572.37,"4,950.00",11.55,100.02,"2,062.46","5,238.00",64.91,99.31
2017-10-06,316.27,"10,007.00",9.16,100.78,,,,,248.51,"2,896.00",8.07,98.39,314.01,"2,211.00",12.51,101.64,"1,047.21","13,589.00",9.09,100.59,"1,531.89","17,182.00",8.58,100.42,"2,300.31","35,507.00",8.01,99.79,851.50,"3,549.00",8.77,103.46,"1,258.95","7,822.00",11.39,101.79,"1,556.94","10,919.00",10.08,100.78,572.37,"4,950.00",11.55,100.04,"2,062.46","5,238.00",64.91,99.43
2017-10-13,327.35,"10,129.00",9.38,100.79,,,,,253.82,"2,926.00",8.20,98.39,327.48,"2,132.00",13.54,101.75,"1,085.31","13,580.00",9.41,100.66,"1,553.46","17,470.00",8.58,100.43,"2,374.89","36,035.00",8.25,99.77,879.48,"3,572.00",9.03,103.47,"1,294.91","7,909.00",11.60,101.84,"1,589.29","11,046.00",10.19,100.83,581.64,"4,981.00",11.63,100.04,"2,208.26","5,816.00",70.04,99.37
2017-10-20,328.89,"10,162.00",9.46,100.79,,,,,260.11,"3,149.00",8.13,98.41,333.59,"2,143.00",13.67,101.66,"1,110.10","13,558.00",9.70,100.64,"1,556.87","17,444.00",8.60,100.44,"2,373.08","35,977.00",8.26,99.77,875.00,"3,587.00",8.99,103.47,"1,317.69","7,860.00",11.87,101.84,"1,607.14","10,879.00",10.46,100.84,614.30,"4,936.00",12.32,100.06,"2,230.31","5,785.00",70.31,99.36
2017-10-27,329.23,"10,218.00",9.43,100.79,,,,,266.16,"3,159.00",8.26,98.54,332.34,"2,137.00",13.66,101.82,"1,101.46","13,791.00",9.57,100.76,"1,561.42","17,581.00",8.53,100.48,"2,364.79","36,145.00",8.14,99.74,883.50,"3,657.00",8.92,103.47,"1,341.43","7,818.00",12.19,101.80,"1,638.47","10,827.00",10.69,100.85,605.57,"4,968.00",12.04,100.08,"2,180.56","6,032.00",67.59,99.37
2017-11-03,338.83,"10,380.00",9.47,100.80,,,,,265.55,"3,053.00",8.23,98.60,337.97,"2,171.00",13.76,101.93,"1,081.08","13,833.00",9.28,100.81,"1,580.15","17,829.00",8.49,100.49,"2,465.91","37,297.00",8.28,99.71,882.42,"3,692.00",8.84,103.49,"1,355.74","7,982.00",12.20,101.83,"1,684.62","10,974.00",10.72,100.88,602.94,"4,974.00",11.94,100.08,"2,247.65","6,315.00",67.37,99.48
2017-11-10,335.96,"10,396.00",9.38,100.79,,,,,269.74,"3,182.00",8.38,98.55,335.67,"2,134.00",13.90,101.85,"1,067.20","13,819.00",9.19,100.83,"1,564.06","17,789.00",8.42,100.45,"2,439.87","37,539.00",8.20,99.72,849.17,"3,709.00",8.50,103.48,"1,365.73","7,886.00",12.42,101.82,"1,674.20","10,951.00",10.67,100.89,582.68,"4,910.00",11.71,99.81,"2,246.73","5,958.00",64.44,99.45
2017-11-17,334.18,"10,389.00",9.33,100.80,,,,,257.60,"3,182.00",8.02,98.53,320.37,"2,142.00",13.22,101.84,"1,038.86","13,904.00",8.86,100.80,"1,547.97","17,602.00",8.34,100.46,"2,441.09","37,587.00",8.14,99.75,857.64,"3,738.00",8.53,103.45,"1,364.82","7,844.00",12.42,101.82,"1,653.77","10,898.00",10.59,100.88,574.28,"4,672.00",12.12,99.86,"2,402.47","6,001.00",67.52,99.46
2017-11-24,335.44,"10,407.00",9.34,100.80,,,,,254.20,"3,167.00",7.96,98.50,314.54,"2,160.00",12.85,101.77,"1,044.29","13,990.00",8.91,100.80,"1,574.59","17,686.00",8.42,100.48,"2,472.98","37,706.00",8.13,99.74,855.90,"3,743.00",8.51,103.45,"1,381.00","7,841.00",12.53,101.83,"1,659.67","10,818.00",10.69,100.89,574.33,"4,715.00",11.99,99.88,"2,412.90","5,965.00",66.83,99.48
2017-12-01,324.78,"10,516.00",8.97,100.79,,,,,256.87,"3,203.00",7.90,98.47,316.32,"1,963.00",14.21,101.75,"1,056.90","14,069.00",9.05,100.80,"1,553.25","17,859.00",8.24,100.46,"2,349.22","38,200.00",7.48,99.73,841.99,"3,756.00",8.29,103.39,"1,393.30","7,971.00",12.43,101.86,"1,679.55","11,032.00",10.58,100.90,560.41,"4,739.00",11.67,99.81,"2,373.31","6,027.00",64.46,99.54
2017-12-08,324.68,"10,559.00",8.89,100.79,,,,,253.81,"3,207.00",7.82,98.42,280.80,"1,841.00",13.39,101.43,"1,035.36","14,116.00",8.92,100.78,"1,542.29","17,808.00",8.21,100.46,"2,366.04","38,677.00",7.50,99.78,854.44,"3,758.00",8.39,103.39,"1,381.09","7,890.00",12.28,101.83,"1,647.79","11,038.00",10.39,100.87,554.32,"4,735.00",11.56,99.72,"2,191.18","5,982.00",59.76,99.56
2017-12-15,326.23,"10,590.00",8.93,100.81,,,,,260.82,"3,208.00",8.06,98.53,289.42,"1,828.00",13.98,101.45,"1,062.23","14,104.00",9.08,100.81,"1,552.85","17,843.00",8.27,100.48,"2,369.69","38,940.00",7.36,99.77,882.00,"3,758.00",8.63,103.43,"1,411.81","7,905.00",12.48,101.86,"1,658.42","11,022.00",10.46,100.90,567.27,"4,692.00",11.91,99.74,"2,330.50","5,853.00",65.60,99.60
2017-12-22,321.21,"10,581.00",8.80,100.84,,,,,252.62,"3,211.00",7.80,98.51,280.48,"1,819.00",13.66,101.43,"1,050.97","14,104.00",9.07,100.82,"1,547.16","17,845.00",8.23,100.52,"2,325.03","38,897.00",7.23,99.82,879.71,"3,755.00",8.60,103.45,"1,384.60","7,905.00",12.23,101.88,"1,617.15","11,011.00",10.20,100.91,547.89,"4,690.00",11.48,99.67,"2,323.80","5,883.00",63.68,99.70
