Date,prediction_KSP2_Close,prediction_KSP2_CD_Close,prediction_KSP2_CS_Close,prediction_KSP2_CT_Close,prediction_KSP2_EN_Close,prediction_KSP2_FN_Close,prediction_KSP2_HI_Close,prediction_KSP2_IT_Close,prediction_KSP2_MT_Close
2018-07-29,314.1767588,1306.069217,1350.442048,273.1653985,1366.977554,828.0386125,325.7888885,2515.891153,958.9013397
2018-08-05,314.0322319,1313.207911,1352.572945,278.9384491,1406.480462,826.960925,318.280133,2518.291868,965.0769293
2018-08-12,313.978295,1296.613897,1356.881079,282.418048,1402.484672,821.7696511,317.8679728,2504.707437,968.27731
2018-08-19,313.5606482,1322.092188,1330.861681,278.1476108,1397.084129,825.1621308,316.3218705,2491.213198,970.5145379
2018-08-26,309.8185757,1298.52079,1324.413137,277.4594506,1416.823884,815.0409196,312.6318995,2472.451373,965.4131866
2018-09-02,312.9336579,1315.968906,1344.438841,282.1311311,1401.187383,813.1736726,311.3056232,2500.876182,968.795878
2018-09-09,314.8300972,1321.508943,1344.818405,279.5801868,1398.614875,823.541934,309.7909225,2523.677117,972.2386877
2018-09-16,313.2395775,1363.778796,1325.630616,281.9839014,1355.155271,816.0439108,311.6479379,2488.563111,974.0884607
2018-09-23,315.5032175,1361.541304,1369.803984,289.2959959,1384.909142,819.111608,309.6205642,2496.007792,974.835464
2018-09-30,316.9855169,1376.505132,1334.518535,287.5840543,1383.810246,831.7547748,309.7108873,2499.10193,984.1247001
2018-10-07,316.6704599,1391.000617,1386.445501,286.7293837,1429.613912,837.0507101,309.5439549,2484.475609,962.1257051
2018-10-14,311.3755832,1334.036548,1311.312276,278.008537,1385.410176,837.1686578,309.2774816,2464.957275,960.0776783
2018-10-21,303.9721482,1266.844785,1229.801488,268.2178877,1326.385968,800.6650169,307.9637875,2446.257157,950.1489627
2018-10-28,303.5021246,1264.891259,1244.200451,267.3180491,1325.229057,791.8030511,308.0153073,2437.969344,965.9089153
2018-11-04,295.99709,1272.903841,1198.336859,255.8922622,1289.123637,789.3699533,307.7733706,2376.716598,961.138594
2018-11-11,293.9477258,1176.733351,1184.128743,260.7362318,1336.27421,780.7643657,306.771118,2360.701697,964.6662742
2018-11-18,292.5043448,1165.45893,1186.157838,259.4534397,1297.956581,778.9253926,306.6651906,2354.575565,966.9468681
2018-11-25,290.8669391,1187.382117,1212.64967,263.0626209,1321.727805,771.9735237,307.8029268,2336.49248,968.6576442
2018-12-02,286.8519722,1121.304055,1227.103253,264.8655956,1299.598966,761.6670989,309.6670514,2318.042481,968.3014165
2018-12-09,288.6202379,1198.422856,1277.061842,273.8106609,1331.75533,767.4018743,309.5738581,2307.916644,964.5207528
2018-12-16,286.7649915,1213.421906,1268.220664,277.3782922,1315.227649,764.2665012,310.6190129,2275.710508,967.5191917
2018-12-23,279.0568975,1237.020486,1626.820226,282.7876027,1324.294767,769.6601939,313.2104963,2022.6159,969.7179791
2018-12-30,277.5511752,1257.79789,1635.586019,282.9655864,1317.16452,777.096302,326.2658847,1948.055749,987.9283473
2019-01-06,275.0422798,1220.346072,1609.5682,281.2597211,1278.040646,750.1770167,327.2926152,1930.4976,987.8890479
2019-01-13,269.9833177,1192.792325,1595.145848,275.4654382,1218.533748,743.1215318,323.9123042,1939.345495,986.0287889
2019-01-20,270.2738775,1208.932689,1582.970806,278.3065101,1296.113183,744.0307783,322.3624098,1889.789326,990.3314212
2019-01-27,270.7824259,1274.272172,1584.704629,281.4391225,1343.409938,753.2681059,324.7698587,1835.313384,991.4696041
2019-02-03,271.3332089,1279.387406,1607.915625,287.0143774,1368.992278,756.3849339,326.6765274,1799.938589,978.0804988
2019-02-10,270.5910717,1264.747943,1610.639728,289.3610462,1381.524991,765.4945733,326.8782867,1786.224281,977.8052138
2019-02-17,267.6962224,1241.864625,1573.053002,288.0420378,1372.416866,762.1820498,327.6450344,1768.42985,973.0303396
2019-02-24,278.6056232,1287.617755,1589.349452,287.5429863,1413.397068,804.482439,325.3318893,1778.775959,967.9859427
2019-03-03,271.7330371,1307.457184,1654.80984,287.9743392,1442.101139,753.5318336,328.1688815,1788.076787,968.4914748
2019-03-10,268.4875691,1332.53415,1661.279909,281.09811,1432.705542,749.6065872,325.9918176,1760.055904,962.9249614
2019-03-17,262.3233653,1272.285675,1636.663506,276.3600854,1363.789943,729.7467821,317.8958738,1744.724467,951.4864824
2019-03-24,264.3834109,1307.119578,1677.764132,279.9229082,1398.694302,756.0034928,322.2989818,1735.273404,952.9329691
2019-03-31,264.7662503,1308.681142,1624.379752,279.0556327,1395.238419,744.3135397,322.1563792,1757.037737,946.7702883
2019-04-07,259.2065619,1289.486917,1607.087019,283.8968121,1347.999008,736.8175798,323.8439976,1707.315504,942.4736171
2019-04-14,263.8462238,1344.677358,1581.020481,288.3706415,1407.606221,762.2480728,330.5254454,1735.756007,940.6580006
2019-04-21,263.2681139,1364.057932,1605.332944,285.5639619,1417.976945,758.7294141,330.972059,1735.426347,938.8027111
2019-04-28,266.479877,1563.077098,1610.706465,282.3135375,1398.19726,746.4872727,329.7013825,1745.73322,931.7641233
2019-05-05,263.3906826,1541.532251,1583.183822,282.4565091,1357.534281,744.3566909,330.5697386,1724.376102,922.9320046
2019-05-12,265.2417107,1546.158181,1536.665503,282.5045223,1341.192293,749.5797292,333.076965,1736.230728,919.344376
2019-05-19,258.6551285,1491.569955,1481.154073,270.0389355,1284.919904,736.4095221,324.2165139,1686.052958,913.4544792
2019-05-26,253.4788189,1450.944186,1497.678075,273.4525821,1250.049516,723.2050907,322.8029465,1634.429929,905.9081146
2019-06-02,254.1823877,1448.969294,1473.623668,270.2773545,1220.4064,732.8672977,325.243107,1654.389276,911.5187804
2019-06-09,250.5402607,1284.217374,1492.697125,272.6971726,1211.043206,716.9056986,330.6481943,1655.01609,906.162333
2019-06-16,255.3557389,1309.959082,1475.193069,276.0007015,1212.705585,723.3053393,327.6357006,1689.332741,891.0378939
2019-06-23,259.5345586,1357.683719,1491.055208,286.6529373,1238.974873,728.1244926,332.4024896,1690.588106,902.4109025
2019-06-30,264.5866506,1368.982229,1496.381701,284.3545041,1254.124305,728.9287523,333.2122303,1731.366698,906.7699501
2019-07-07,267.2927238,1374.068705,1480.29895,282.5422489,1238.897263,730.4680118,331.7247772,1781.972697,906.3689352
2019-07-14,265.9466844,1366.610492,1467.793163,278.7298127,1274.459714,715.1826737,330.365875,1763.73547,901.8739964
2019-07-21,264.9364764,1351.106213,1433.112725,268.2865527,1246.417147,706.5492294,327.0358276,1808.52916,879.4136819
2019-07-28,267.0643688,1344.795162,1435.835161,262.105409,1270.540212,714.8059996,323.5597479,1837.358979,877.859746
2019-08-04,265.1152416,1346.047737,1409.74493,254.937696,1228.583591,699.0946179,317.510705,1857.544668,861.8543149
2019-08-11,254.1488152,1322.874861,1353.445478,249.7109666,1170.299841,672.4999199,314.3458064,1792.68663,826.9489438
2019-08-18,245.5688725,1316.037663,1308.779478,245.3925866,1124.988926,653.7820636,310.7290384,1737.236864,806.5977629
2019-08-25,245.2552873,1298.970057,1303.662679,241.5120742,1104.450315,627.5086153,310.1461482,1787.174575,793.6668696
2019-09-01,249.2564704,1299.012456,1301.865922,244.7167444,1156.452248,633.3797618,316.3543869,1796.040643,795.5831909
2019-09-08,254.0660604,1306.10389,1322.578775,246.0382078,1178.573085,637.8667609,317.5494779,1830.124961,785.1313602
2019-09-15,260.8891843,1305.661735,1318.935406,246.8577463,1166.228739,641.0092349,318.6857105,1926.607239,773.3142729
2019-09-22,269.8261912,1314.06326,1348.12551,253.0308709,1191.552549,662.7014476,321.423596,1983.716145,817.1847161
2019-09-29,277.9175469,1315.638941,1344.750444,259.8189907,1213.484619,668.8046409,321.7865746,2076.242369,810.7906124
2019-10-06,271.3184021,1315.735723,1353.133977,254.4256841,1166.577019,653.3407461,317.5948994,2042.796385,783.3760012
2019-10-13,264.6061275,1272.50746,1315.334911,249.9793873,1171.411294,636.8352305,314.6747421,2004.863272,756.1576336
2019-10-20,270.0335572,1266.108831,1320.768448,246.2081636,1210.716926,636.387137,313.8916677,2062.594158,774.521177
2019-10-27,273.5115234,1277.350099,1357.198552,251.3945972,1212.76259,640.542702,311.9584959,2083.149529,768.1735748
2019-11-03,282.0245893,1287.054671,1362.335341,246.1275776,1241.439997,642.2659642,312.6003875,2177.202583,772.3397492
2019-11-10,282.4967626,1308.287031,1378.177803,245.6316398,1248.573874,622.754095,304.0085986,2154.738266,780.3373483
2019-11-17,290.1601363,1326.130345,1364.203071,253.9316584,1287.124294,650.1233125,305.7925983,2143.73591,812.4900601
2019-11-24,295.9314226,1347.410882,1351.943415,250.6886453,1275.18916,649.3336504,303.8264691,2162.202893,802.2876627
2019-12-01,290.1448343,1487.098303,1310.516886,244.3713606,1217.797636,645.2877538,297.2953756,2070.399067,772.8351857
2019-12-08,282.9913627,1307.035441,1298.741264,241.0928053,1202.908574,644.2840142,300.4580335,2016.924737,795.7079802
2019-12-15,280.9838313,1312.86311,1284.39107,238.6163466,1183.106298,647.106198,296.9230515,1997.666662,811.1796199
2019-12-22,299.6915075,1339.31031,1279.574633,247.3006982,1235.350399,684.0960146,300.3697348,2140.477761,863.9084437
2019-12-29,308.4796435,1356.451092,1276.690558,245.6776276,1278.934152,681.4548644,301.7524746,2210.014623,877.4306569
2020-01-05,307.7445684,1346.46413,1264.600811,244.553857,1271.195037,666.9953124,301.1292564,2249.960226,852.1254636
2020-01-12,297.8852865,1322.94706,1260.128523,242.0704084,1254.475088,643.7157052,297.3932341,2206.895164,833.5079742
2020-01-19,302.3189936,1310.062274,1257.542659,231.3946903,1246.940674,622.3419214,297.5884045,2329.997335,829.0489256
2020-01-26,308.1139362,1335.979362,1261.282994,237.3079119,1281.676376,631.4802248,294.8914906,2396.941948,841.7072697
2020-02-02,306.1268705,1365.469995,1245.820358,232.0294876,1276.28089,624.4576542,289.9543937,2411.191712,831.9960505
2020-02-09,286.0154261,1291.675777,1230.115805,220.6265204,1218.752775,592.7597433,278.5074779,2309.236067,764.4560236
2020-02-16,300.1941742,1278.400629,1229.744759,226.3901832,1396.803767,601.7121651,285.7527919,2433.318001,828.5437891
2020-02-23,304.9831944,1293.797851,1233.00216,221.9225363,1421.519676,588.4512261,283.3341025,2505.53372,810.6696202
2020-03-01,296.0349289,1358.830947,1224.819424,212.863152,1364.552053,567.8628254,275.454672,2450.958795,787.584243
2020-03-08,265.7918758,1276.215872,1192.671503,204.0884242,1219.457226,537.3684516,266.5166518,2263.207333,717.6578453
2020-03-15,275.819842,1450.502345,1162.801824,206.1885298,1251.029505,519.8797344,268.4019462,2320.005049,694.6355925
2020-03-22,233.5124797,1297.795993,1156.617748,180.8161288,1013.011172,444.2303038,227.0252984,2100.486282,585.1005618
2020-03-29,201.6500078,1170.077839,1149.015937,160.7868237,807.4577073,384.1305525,207.4926221,1951.749124,404.0528736
2020-04-05,226.2973021,1256.686697,1145.109502,173.0452833,1019.407111,432.4987109,219.4225937,2071.789915,540.9837983
2020-04-12,220.4133685,1060.465085,1148.601757,180.1298902,1082.183446,406.502974,222.6998038,2023.73585,535.4971358
2020-04-19,248.7211506,1172.896697,1139.387291,192.4338757,1283.056846,442.8284118,264.5858551,2144.206108,654.0238169
2020-04-26,257.6970494,1176.533601,1138.176027,196.8484475,1389.320632,436.9502287,265.7492969,2210.583311,689.3057584
2020-05-03,254.7297479,1154.618664,1136.624103,198.1949265,1362.573743,416.4485306,270.0115353,2155.840449,654.226593
2020-05-10,267.6264464,1226.292075,1133.563385,206.7185377,1553.481391,457.6318748,294.644541,2190.468937,776.0939516
2020-05-17,264.7020543,1220.561294,1136.825874,204.7102919,1638.906305,450.5215513,288.460322,2162.805897,710.9558524
2020-05-24,261.2336735,1192.586391,1143.957612,199.9461153,1626.870618,441.423416,283.5274917,2133.772786,628.3338241
2020-05-31,268.9279351,1246.250685,1163.258332,204.718107,1863.131288,441.9706939,276.88683,2152.732001,649.5488824
2020-06-07,280.8107963,1298.066753,1164.07357,213.5310426,2041.815143,468.1247898,300.5571251,2210.336113,716.0236492
2020-06-14,304.7977709,1390.118564,1174.412727,224.0786315,2044.843083,529.0317713,323.0228491,2318.462272,802.8120394
2020-06-21,295.3297944,1384.838104,1177.871979,237.2441325,2018.831219,486.7210325,312.4667078,2237.160583,725.6627474
2020-06-28,297.7354669,1360.946112,1177.661721,240.6362178,2155.797921,482.6849822,320.7601604,2248.666084,722.619924
2020-07-05,297.8973209,1358.652397,1176.201055,236.8349249,2170.952227,462.2951987,312.8640032,2240.783636,652.685682
2020-07-12,300.0914351,1494.839606,1163.662119,245.8910076,1999.0918,461.559968,295.9341917,2227.102185,657.5140146
2020-07-19,295.7765424,1333.575338,1152.3214,245.0898583,2048.687113,445.8321398,292.4444282,2203.92834,669.1938912
2020-07-26,304.0348899,1446.856915,1147.870347,249.8743659,2003.443529,475.7694524,296.0724013,2240.927471,712.2604838
2020-08-02,301.140118,1398.52344,1150.440839,239.1474215,2050.646993,477.0159146,302.9909629,2239.869761,792.5393976
2020-08-09,312.8929608,1437.171232,1155.57631,240.3302395,2152.708134,481.9782945,307.925915,2317.657587,825.0383126
2020-08-16,325.1307936,1493.13335,1158.692905,254.5877469,2468.703458,496.643016,328.3990836,2311.161876,833.8701148
2020-08-23,333.4626054,1620.111862,1209.411976,257.0163472,2373.112497,546.3246891,350.5124334,2308.183503,876.071499
2020-08-30,317.6376684,1538.245547,1210.366129,233.6933422,2269.589215,513.1083924,320.8658976,2245.324103,781.7735582
2020-09-06,325.0205953,1576.406995,1206.69235,239.5995619,2423.738859,524.6200556,317.1181153,2254.085379,743.355025
2020-09-13,319.7048213,1547.577497,1210.615427,241.6100618,2222.781953,522.1355775,294.5065745,2233.854982,696.0714179
2020-09-20,329.0542565,1548.808693,1214.222945,237.1362338,2153.200499,527.6659575,309.991443,2300.59762,703.4273016
2020-09-27,330.0117246,1601.387288,1216.069873,238.0183414,2053.221191,526.9199182,308.0388133,2307.241323,718.1049677
2020-10-04,312.0574941,1521.192371,1216.801538,219.0391835,1858.455091,513.9306632,314.2109694,2266.132712,673.7526073
2020-10-11,318.9028739,1569.11794,1232.244332,226.0249361,1910.350121,521.5974534,325.3085365,2276.148529,688.3546808
2020-10-18,320.0847383,1566.879565,1239.339771,228.3766639,1954.744784,539.492996,315.8346801,2282.59685,711.1169072
2020-10-25,309.4828105,1518.594023,1214.566625,225.4480491,1832.118758,530.3864124,300.4369657,2259.198027,696.4165994
2020-11-01,312.254058,1531.511112,1215.846786,234.1048784,1830.784233,579.4065057,310.4603323,2261.898081,755.0235509
2020-11-08,298.193458,1479.225038,1199.475171,228.4741829,1721.688673,558.061135,295.7339189,2202.015382,653.5744536
2020-11-15,317.1421942,1493.47475,1204.737997,236.005138,1859.161077,580.7202075,295.9981634,2271.576782,723.9540199
2020-11-22,328.3702428,1555.687572,1192.713218,258.8896169,1821.262443,604.3881373,316.8445984,2323.145899,741.3414871
2020-11-29,336.1038142,1558.011158,1183.613259,264.1430951,1847.213132,624.2364782,327.3670846,2363.198261,739.0856892
2020-12-06,348.1507263,1564.696042,1179.584527,274.5610412,1973.985805,634.0439965,343.8915738,2431.847232,740.692936
2020-12-13,358.9968138,1582.306197,1183.520171,289.0359666,1921.370662,636.8221628,323.1772031,2502.550192,803.888403
2020-12-20,367.0812391,1604.471917,1190.93391,307.8732877,1938.448198,650.8352672,345.2925263,2549.862047,896.6186939
2020-12-27,363.654634,1581.845736,1188.395418,304.4348219,1876.744314,640.0491862,346.7792815,2545.85264,865.5317359
2021-01-03,370.2695076,1589.497776,1187.155806,298.7598831,1856.173429,648.7304162,337.269233,2636.225805,862.6846147
2021-01-10,379.3027613,1591.858314,1185.617527,300.6608207,1846.135418,626.4831365,329.5754662,2737.645179,857.6249217
2021-01-17,411.1672516,1762.803064,1196.334504,330.6518675,2047.508697,653.0253851,342.6910806,2934.95804,937.5969728
2021-01-24,398.1158467,1716.280416,1176.80371,328.7203547,1896.508461,646.8726207,330.2898253,2878.533141,862.4364028
2021-01-31,402.2369385,1805.553179,1179.935955,343.411967,1901.551461,631.6105373,327.1285055,2895.810377,810.8113978
2021-02-07,382.7269573,1613.618628,1176.339431,323.105977,1803.125158,590.8289895,299.1994399,2773.458484,753.0742972
2021-02-14,403.5836726,1720.671608,1192.837971,359.0684696,2009.432388,618.6672363,323.4607895,2802.537018,799.1774956
2021-02-21,389.5938736,1646.733724,1197.699828,365.0300592,1909.859761,637.9380941,315.4102843,2774.314519,805.3479308
2021-02-28,390.147751,1606.194825,1183.082316,375.7353367,1890.378495,638.2855849,313.7903828,2807.638814,791.2013138
2021-03-07,375.8873254,1533.962079,1128.75589,356.7848693,1745.728009,634.745805,316.3566021,2779.396756,814.4993048
2021-03-14,374.5866822,1529.141247,1155.492019,354.6618595,1730.512952,654.7029957,316.5852753,2736.11709,870.9424542
2021-03-21,378.1299756,1544.187848,1156.063626,362.6300686,1665.217578,673.0107773,346.2023037,2747.292497,848.1190123
2021-03-28,374.5017107,1553.516598,1160.469234,360.908592,1565.6964,671.698241,342.834573,2717.775503,850.960411
2021-04-04,374.0167623,1516.10383,1161.44876,363.6819964,1504.66117,674.8203432,369.6716313,2687.723108,898.4032225
2021-04-11,378.6730295,1576.051823,1176.940351,375.1495342,1485.737923,680.8949082,357.5858822,2728.737348,904.3022614
2021-04-18,383.3265246,1619.875141,1170.721308,395.2838953,1480.074543,690.5908135,374.4965516,2705.584538,931.9821098
2021-04-25,388.1853867,1663.617713,1156.476318,407.5171368,1522.834464,695.6287382,382.0921408,2714.373101,958.5636538
2021-05-02,385.0940429,1619.923762,1093.412635,410.3801038,1525.124071,704.1035048,380.8299659,2700.865822,1027.377122
2021-05-09,372.7232834,1583.50491,1079.816207,394.2464301,1551.683698,729.0914613,391.9448765,2660.972748,1107.046664
2021-05-16,375.6872493,1603.669649,1191.281019,399.5533004,1587.69448,749.328228,427.4972135,2663.476961,1143.095014
2021-05-23,364.6435395,1574.597875,1192.500703,395.5153782,1559.283927,751.0522027,397.9379208,2611.919458,1128.074123
2021-05-30,363.5183922,1554.789994,1093.23748,395.8630314,1580.184147,736.1910821,387.6182627,2625.957887,1106.612259
2021-06-06,363.1346873,1520.058049,1107.437666,401.3986646,1587.396278,749.3489274,413.4501441,2622.355079,1099.284533
2021-06-13,366.4821077,1544.625098,1119.299534,405.6738211,1597.150007,755.4403101,435.8455745,2653.460309,1084.421881
2021-06-20,369.9511812,1428.871536,1142.211992,405.4809815,1643.921725,744.098745,396.9772533,2641.737138,1104.879053
2021-06-27,370.3450582,1413.727514,1134.722118,409.7921026,1647.709887,741.5026048,388.6184651,2649.321171,1099.865963
2021-07-04,376.1253195,1421.667652,1116.919219,409.1444067,1692.186427,754.4225408,404.0185111,2693.152128,1132.239791
2021-07-11,374.1895773,1382.256839,1125.450806,409.8031084,1714.327288,739.986712,394.2790838,2671.839784,1158.410693
2021-07-18,367.1575886,1282.23132,1114.452745,403.8182707,1732.673504,718.513112,370.3956049,2658.761156,1169.539076
2021-07-25,380.5001151,1282.593049,1096.618539,406.9304182,1752.47173,733.922858,557.9853526,2683.936594,1183.415699
2021-08-01,380.9263044,1235.543109,1074.722031,399.896773,1766.698579,738.4219495,658.475992,2683.699265,1257.187194
2021-08-08,375.5129436,1196.866216,1073.613979,394.9845065,1786.248498,735.9620556,554.0090068,2668.638463,1315.0508
2021-08-15,381.2774018,1196.821544,1092.469459,394.2382506,1788.402385,742.0091066,543.4573281,2748.484691,1286.964618
2021-08-22,373.0553584,1158.415714,1092.038478,380.4956735,1789.04371,744.933715,522.2534772,2618.673353,1285.697602
2021-08-29,363.7491276,1095.154552,1054.954625,356.3864824,1774.531255,720.6703175,532.3566166,2587.841895,1270.885602
