Date,KOSPI2_Close,KOSPI2_12MF_EPS,KOSPI2_12MF_PE,KOSPI2_Fund_Flow,KSP2_CT_Close,KSP2_CT_12MF_EPS,KSP2_CT_12MF_PE,KSP2_CT_Fund_Flow,KSP2_HI_Close,KSP2_HI_12MF_EPS,KSP2_HI_12MF_PE,KSP2_HI_Fund_Flow,KSP2_MT_Close,KSP2_MT_12MF_EPS,KSP2_MT_12MF_PE,KSP2_MT_Fund_Flow,KSP2_EN_Close,KSP2_EN_12MF_EPS,KSP2_EN_12MF_PE,KSP2_EN_Fund_Flow,KSP2_IT_Close,KSP2_IT_12MF_EPS,KSP2_IT_12MF_PE,KSP2_IT_Fund_Flow,KSP2_FN_Close,KSP2_FN_12MF_EPS,KSP2_FN_12MF_PE,KSP2_FN_Fund_Flow,KSP2_CS_Close,KSP2_CS_12MF_EPS,KSP2_CS_12MF_PE,KSP2_CS_Fund_Flow,KSP2_CD_Close,KSP2_CD_12MF_EPS,KSP2_CD_12MF_PE,KSP2_CD_Fund_Flow
2016-04-24,248.32,6908,10.86,100.8,295.6,2646,11.31,99.33,296.19,1064,19.02,101.09,972.3,10580,11.95,100.69,1277.9,10638,9.67,100.49,1316.78,15322,11,100.24,688.51,2767,9.3,102.52,1473.83,8974,11.64,101.7,1719,12241,9.65,100.38
2016-05-01,245.2,7012,10.57,100.79,306.94,2651,11.63,99.36,296.99,1303,15.61,101.17,967.57,10653,11.67,100.73,1234.93,10786,9.2,100.44,1303.6,15728,10.52,100.22,671.65,2789,9,102.51,1487.29,9051,11.65,101.7,1702.45,12215,9.58,100.34
2016-05-08,243.31,7072,10.37,100.76,286.13,2631,10.8,99.08,279.47,1388,13.69,101.01,910.04,10791,10.72,100.63,1204.27,10898,8.89,100.34,1304.22,15888,10.5,100.21,650.96,2788,8.75,102.46,1512.34,9158,11.7,101.74,1674.18,12304,9.34,100.32
2016-05-15,240.6,7105,10.22,100.74,279.74,2736,10.22,99.11,273.88,1418,13.12,101,872.41,10805,10.14,100.55,1199.4,10935,8.81,100.25,1285.57,15881,10.3,100.18,640.2,2792,8.58,102.43,1534.19,9317,11.65,101.75,1658.97,12286,9.26,100.31
2016-05-22,238.74,7109,10.11,100.74,266.46,2739,9.74,99.15,267.74,1393,13.1,101.03,854.13,10697,10.1,100.53,1174.61,10956,8.6,100.27,1295.08,15884,10.4,100.19,640.96,2812,8.53,102.39,1503.64,9335,11.38,101.75,1614.67,12273,9.03,100.29
2016-05-29,241.85,7118,10.22,100.76,266.14,2737,9.74,99.13,270.7,1411,13.11,101.03,858.7,10705,10.21,100.56,1208.66,11119,8.77,100.36,1330.97,15920,10.57,100.22,640.82,2812,8.52,102.39,1512.65,9348,11.42,101.76,1636.7,12214,9.18,100.28
2016-06-05,244.39,7183,10.2,100.76,264.33,2770,9.6,99.12,281.23,1504,12.76,101.18,836.84,10830,9.84,100.51,1164.94,11095,8.41,100.32,1326.8,16136,10.73,100.22,638.29,2812,8.49,102.37,1510.09,9431,11.29,101.76,1650.04,12299,9.18,100.31
2016-06-12,248.96,7238,10.38,100.77,274.6,2785,9.99,99.21,290.62,1500,13.29,101.16,876.42,11820,10.32,100.52,1191.54,12842,8.81,100.31,1354.83,15204,10.84,100.23,650.58,2819,8.63,102.38,1508.8,9507,11.48,101.74,1664.24,12392,9.33,100.31
2016-06-19,241.63,7250,10.04,100.76,257.31,2793,9.35,99.17,271.2,1520,12.14,101.15,829.18,11839,9.72,100.42,1131.54,12836,8.38,100.3,1334.32,15287,10.78,100.23,617.93,2824,8.2,102.36,1458.2,9513,11.06,101.73,1619.81,12372,9.07,100.31
2016-06-26,239.21,7254,9.92,100.75,251.76,2794,9.17,99.04,265.63,1515,11.94,101.12,814.75,11792,9.6,100.29,1088.37,12782,8.07,100.23,1355.68,15323,10.7,100.25,615.18,2826,8.17,102.32,1452.07,9514,11,101.75,1603.55,12374,8.95,100.3
2016-07-03,246.52,7299,10.16,100.77,262.21,2833,9.44,99.09,275.4,1527,12.23,101.1,843.41,11868,9.87,100.31,1117.74,12773,8.29,100.21,1391.83,15552,10.95,100.29,620.66,2823,8.24,102.33,1516.81,9566,11.4,101.76,1619.98,12423,9.03,100.3
2016-07-10,243.43,7368,10.02,100.75,255.91,2844,9.18,98.99,276.41,1521,12.24,101.05,844.54,11828,9.95,100.27,1103.98,12819,8.16,100.18,1398.39,16149,10.55,100.3,601.67,2816,8,102.29,1493.75,9553,11.25,101.73,1567.81,12380,8.79,100.26
2016-07-17,251.02,7377,10.31,100.77,262.97,2835,9.52,98.99,293.46,1538,12.89,101.15,918.25,11894,10.75,100.27,1157.66,12828,8.55,100.18,1428.6,16240,10.83,100.33,633.81,2820,8.4,102.37,1494.07,9552,11.28,101.73,1618.65,12316,9.13,100.27
2016-07-24,250.04,7398,10.25,100.78,270.99,2847,9.76,99.08,297.07,1595,12.55,101.22,898.92,11993,10.44,100.29,1144.33,12741,8.45,100.12,1419.69,16289,10.76,100.35,641.35,2840,8.42,102.41,1490.72,9671,11.24,101.74,1595.5,12271,9.03,100.27
2016-07-31,251.48,7494,10.14,100.77,278.78,2944,9.73,99.09,315.14,1672,12.91,101.28,901.3,12068,10.49,100.28,1142.2,13020,8.27,100.13,1447.65,16755,10.57,100.38,648.65,2847,8.48,102.42,1459.2,9609,11.03,101.7,1598.55,12302,9.03,100.2
2016-08-07,252.36,7561,10.08,100.79,278.59,2995,9.69,99.18,326.64,1715,13.09,101.53,901.2,12214,10.29,100.3,1158.9,13031,8.38,100.15,1474.66,16901,10.66,100.4,651.73,2847,8.51,102.46,1424.03,9788,10.54,101.67,1604.18,12373,9.03,100.22
2016-08-14,256.17,7545,10.25,100.8,281.95,2716,10.16,99.26,337.29,1684,13.79,101.71,903.91,12208,10.26,100.33,1188.41,13193,8.46,100.17,1495.69,16919,10.66,100.4,667.93,2838,8.72,102.47,1453.86,9756,10.84,101.63,1638.99,12347,9.23,100.25
2016-08-21,258.69,7576,10.28,100.79,284,2731,10.24,99.41,340.15,1719,13.59,101.8,889.75,12268,10.1,100.31,1177.53,13341,8.27,100.16,1548.42,17009,11.24,100.4,657.2,2831,8.63,102.43,1406.8,9733,10.49,101.57,1614.03,12510,9.09,100.27
2016-08-28,256.23,7606,10.15,100.78,280.92,2738,10.08,98.51,325.26,1746,12.75,101.75,886.24,12276,10.13,100.3,1156.05,13370,8.09,100.16,1529.23,17190,10.82,100.4,655.22,2831,8.6,102.42,1414.15,9727,10.57,101.59,1632.43,12504,9.19,100.29
2016-09-04,256.5,7656,10.09,100.78,276.34,2783,9.76,98.46,337.04,1785,12.93,101.8,891.46,12485,10.14,100.31,1141.05,13475,7.98,100.13,1520.13,17363,10.62,100.4,674.51,2825,8.9,102.41,1410.34,9735,10.53,101.6,1635.66,12598,9.14,100.31
2016-09-11,257.31,7647,10.11,100.77,274.87,2778,9.72,98.46,340.37,1775,13,101.79,912.09,12494,10.29,100.29,1136.29,13467,7.95,100.12,1531.39,17350,10.57,100.36,684.35,2830,9.01,102.42,1414.03,9740,10.54,101.66,1669.25,12600,9.28,100.32
2016-09-18,251.77,7632,9.9,100.73,265.21,2779,9.37,98.38,328.95,1723,12.57,101.76,878.21,12489,9.92,100.24,1112.81,13475,7.79,100.01,1488.27,17359,10.25,100.34,667.2,2829,8.81,102.35,1392.31,9738,10.38,101.62,1664.46,12607,9.25,100.31
2016-09-25,258.37,7661,10.13,100.74,274.45,2768,9.69,98.41,330.31,1730,12.62,101.77,879.22,12618,9.87,100.26,1141.82,13485,8.01,100.06,1534.67,17562,10.43,100.29,676.99,2834,8.91,102.37,1438.31,9740,10.76,101.67,1706.07,12593,9.5,100.34
2016-10-02,257.49,7685,10.04,100.71,278.86,2767,9.84,98.41,333.83,1745,12.44,101.75,880.24,12769,9.76,100.27,1165.19,13501,8.11,100.11,1547.61,17661,10.51,100.28,666.44,2847,8.75,102.34,1418.13,9698,10.61,101.66,1661.16,12590,9.3,100.31
2016-10-09,260.06,7761,9.96,100.69,285.28,2819,9.85,98.46,343.87,1744,12.94,101.8,858.12,12965,9.38,100.23,1150.7,13438,8.06,100.1,1579.83,18100,10.73,100.28,671.02,2857,8.78,102.34,1359.99,9735,10.14,101.59,1683.04,12545,9.41,100.31
2016-10-16,255.09,7700,9.85,100.7,288.14,2806,10,98.49,341.7,1778,12.54,101.78,866.31,13074,9.41,100.23,1153.34,13441,8.09,100.13,1541.46,17701,10.35,100.29,686.22,2875,8.89,102.36,1363.61,9655,10.24,101.57,1655.6,12456,9.34,100.3
2016-10-23,257.26,7825,9.95,100.7,283.29,2817,9.8,98.5,344.44,1782,12.68,101.85,888.03,13072,9.75,100.26,1202.73,13347,8.49,100.15,1530.63,17551,10.45,100.29,715.99,3113,9.05,102.39,1362.82,9608,10.3,101.56,1638.61,12423,9.25,100.3
2016-10-30,256.53,7837,9.9,100.7,278.6,2762,9.83,98.42,332.69,1768,12.33,101.82,870.43,13127,9.47,100.16,1167.15,13288,8.27,100.15,1549.38,17867,10.4,100.3,715.91,3131,9,102.39,1341.59,9528,10.21,101.56,1659.69,12317,9.46,100.32
2016-11-06,252.57,7874,9.7,100.7,266.93,2823,9.19,98.39,302.95,1771,11.32,101.79,878.69,13187,9.54,100.18,1165.12,13448,8.18,100.17,1505.3,18189,10.13,100.3,703.28,3129,8.93,102.39,1329.49,9256,10.36,101.57,1609.75,12417,9.06,100.31
2016-11-13,251.99,7872,9.67,100.69,277.96,2807,9.67,98.44,323.8,1757,12.22,101.9,929.35,13198,9.97,100.33,1171.47,13446,8.25,100.17,1468.42,18214,9.9,100.24,734.24,3128,9.29,102.47,1306.53,9261,10.2,101.52,1555.69,12390,8.81,100.31
2016-11-20,250.21,7891,9.58,100.68,268.16,2799,9.31,98.4,334.88,1744,12.83,101.93,935.01,13183,9.94,100.33,1171.6,13516,8.23,100.14,1494.2,18365,9.85,100.25,718.89,3138,9.11,102.46,1288.56,9264,10.05,101.5,1522.56,12322,8.65,100.3
2016-11-27,252.26,7839,9.62,100.68,255.51,2794,8.94,98.32,320.11,1742,12.29,101.93,952.4,10351,10.31,100.32,1169.46,13454,8.27,100.14,1517.96,18417,10.09,100.25,721.01,3139,9.12,102.46,1267.13,9267,9.73,101.5,1542.01,12287,8.73,100.31
2016-12-04,252.88,7899,9.56,100.68,255.2,2821,8.85,98.34,311.49,1755,12.61,101.9,937.41,10477,9.95,100.33,1169.46,13555,8.22,100.14,1525.36,18752,10.18,100.24,715.53,3128,9.09,102.47,1252.26,9198,9.66,101.49,1519.92,12349,8.55,100.32
2016-12-11,260.91,7943,9.8,100.69,256.05,2818,8.85,98.33,312.87,1740,12.77,101.88,1018.64,10474,10.81,100.37,1210.8,13625,8.44,100.14,1577.85,19102,10.31,100.24,735.81,3124,9.32,102.47,1285.75,9157,9.99,101.5,1572.68,12346,8.83,100.34
2016-12-18,262.56,7945,9.86,100.69,261.78,2819,9.07,98.33,318.28,1652,13.59,101.87,992.48,10449,10.49,100.31,1206.55,13671,8.37,100.11,1605.82,19227,10.37,100.27,742.34,3124,9.39,102.5,1296.53,9096,10.25,101.49,1564.35,12334,8.81,100.31
2016-12-25,261.61,8133,9.79,100.7,264.15,2818,9.1,98.34,318.81,2020,13.96,101.9,1000.9,10488,10.53,100.32,1217.93,13713,8.43,100.15,1599.27,19505,10.18,100.28,723.5,3123,9.16,102.49,1286.97,9113,10.14,101.5,1584.55,12320,8.92,100.33
2017-01-01,260.01,8205,9.65,100.68,264.05,2809,9.13,98.32,315.09,2015,13.8,101.87,974.69,10487,10.27,100.31,1211.52,14025,8.29,100.14,1600.34,19886,10.05,100.26,704.02,3129,8.89,102.47,1262.73,9110,10,101.49,1579.66,12304,8.9,100.32
2017-01-08,263.2,7942,9.63,100.68,269.57,2620,9.3,98.32,324.25,1779,13.73,101.96,982.84,10540,10.14,100.32,1239.83,13962,8.29,100.14,1648.54,20451,9.94,100.27,709.1,2903,8.91,102.47,1253.92,9110,9.93,101.49,1619.72,12391,9.04,100.32
2017-01-15,267.91,8090,9.62,100.69,269.5,2614,9.35,98.34,329.59,1775,13.98,101.94,1048.14,10594,10.77,100.37,1272.11,14126,8.39,100.13,1685.45,21652,9.65,100.24,712.63,2897,8.96,102.48,1264.08,8994,10.16,101.54,1618.35,12353,9.06,100.34
2017-01-22,266.52,8111,9.59,100.69,256.39,2572,9.04,98.27,317.93,1773,14.39,101.91,1039.2,10766,10.62,100.36,1228.02,14137,8.18,100.07,1672.75,21815,9.51,100.24,730.65,2934,9.27,102.49,1266.56,8932,10.28,101.57,1605.79,12314,9.01,100.33
2017-01-29,270.48,8213,9.58,100.7,258.6,2560,9.17,98.43,315.02,1766,14.3,101.91,1028.46,10467,10.86,100.45,1239.61,14197,8.23,100.1,1726.91,22913,9.53,100.25,732.86,2933,9.25,102.53,1260.17,8841,10.32,101.57,1550.15,12149,8.86,100.3
2017-02-05,268.85,8330,9.43,100.68,262.18,2538,9.39,98.4,318.43,1729,14.81,101.86,1012.84,10596,10.53,100.41,1228.86,14327,8.06,100.03,1748.22,23505,9.29,100.23,737.54,2948,9.14,102.55,1247.35,8759,10.29,101.58,1509.36,12078,8.72,100.29
2017-02-12,268.66,8351,9.41,100.7,272.24,2590,9.56,98.47,327.08,1739,15.16,101.9,995.9,10383,10.65,100.46,1248.76,14645,8.13,100.15,1716.1,23622,9.03,100.21,754.03,2991,9.22,102.57,1253.84,8718,10.37,101.62,1530.18,12007,8.89,100.32
2017-02-19,268.84,8355,9.39,100.74,271.37,2604,9.55,98.47,320.72,1677,15.44,101.82,1025.08,10426,10.93,100.51,1244.05,14728,8.05,100.15,1705.54,23856,8.85,100.21,740.03,2967,9.1,102.58,1259.79,8698,10.45,101.63,1582.11,11873,9.15,100.53
2017-02-26,270.38,8358,9.44,100.73,269.83,2596,9.54,98.45,333.48,1657,16.25,101.85,1002.57,10427,10.7,100.42,1223.41,14772,7.87,100.11,1703.06,23966,8.86,100.15,738.43,2974,9.06,102.59,1298.05,8639,10.86,101.72,1592.91,11825,9.24,100.56
2017-03-05,269.77,8398,9.34,100.72,273.37,2599,9.66,98.53,340.87,1661,16.69,101.89,1010.23,10680,10.61,100.4,1225.06,14873,7.84,100.11,1711.35,24087,9.01,100.15,739.64,2982,9.05,102.59,1242.79,8633,10.34,101.65,1518.84,11910,8.74,100.49
2017-03-12,272.29,8428,9.38,100.7,271.6,2598,9.62,98.46,346.6,1640,17.1,101.88,999.45,10758,10.36,100.35,1208.12,14943,7.72,100.07,1739.45,24316,9.06,100.14,747.8,2989,9.11,102.6,1265.76,8610,10.53,101.65,1531.66,11885,8.82,100.47
2017-03-19,281.86,8470,9.68,100.7,276.27,2615,9.77,98.43,361.33,1642,17.83,101.93,1020.1,10754,10.62,100.39,1258.87,14958,8.05,100.09,1789.29,24642,9.34,100.1,786.98,2988,9.58,102.63,1286.1,8587,10.74,101.67,1565.86,11871,9.13,100.49
2017-03-26,282.31,8615,9.56,100.71,279.46,2636,9.84,98.44,362.3,1635,17.3,101.89,984.57,10898,10.08,100.32,1258.49,15046,7.98,100.08,1831.02,25431,9.03,100.1,771.84,2980,9.41,102.65,1312.7,8603,10.95,101.71,1608.87,11858,9.34,100.5
2017-04-02,280.64,8726,9.41,100.72,277.35,2659,9.7,98.44,350.41,1644,16.56,101.92,1006.12,11717,9.67,100.41,1298.12,15049,8.24,100.14,1830.1,26073,8.77,100.08,749.24,2981,9.18,102.65,1295.02,8640,10.77,101.69,1589.46,11847,9.29,100.52
2017-04-09,279.01,8870,9.21,100.71,274.5,2651,9.59,98.43,349.18,1659,16.38,101.98,971.72,11861,9.11,100.39,1274.04,15124,8.05,100.14,1826.36,26869,8.55,100.08,749.84,3016,9.1,102.65,1303.59,8665,10.79,101.69,1532.14,11889,8.99,100.51
2017-04-16,277.31,8922,9.1,100.71,273.32,2654,9.52,98.4,341.36,1676,16.1,101.97,945.55,11845,8.89,100.4,1239.68,14951,7.91,100.12,1819.96,27392,8.42,100.07,745.32,3053,8.94,102.65,1282.78,8647,10.64,101.68,1524.28,11634,9.14,100.5
2017-04-23,280.05,9001,9.11,100.73,277.2,2664,9.58,98.43,343.73,1652,16.43,101.92,943.4,12227,8.66,100.44,1259.07,15050,7.99,100.14,1842.77,27765,8.18,100.1,763.29,3136,8.87,102.66,1348.07,8613,11.25,101.71,1546.08,11615,9.4,100.52
2017-04-30,287.21,9255,9.06,100.71,275.5,2774,9.15,98.29,351.32,1671,16.52,101.87,951.8,12435,8.56,100.44,1274.44,15320,7.94,100.07,1893.6,29414,8.24,100.08,772.92,3152,8.94,102.65,1321.38,8634,11.02,101.7,1536.08,11682,9.28,100.49
2017-05-07,292.47,9259,9.18,100.71,276.82,2779,9.15,98.24,353.69,1686,16.47,101.88,955.96,12496,8.53,100.35,1284.67,15439,7.95,100.04,1943.75,29636,8.36,100.07,791.02,3151,9.24,102.66,1335.43,8671,11.09,101.71,1572.82,11763,9.41,100.52
2017-05-14,298.25,9227,9.42,100.7,282.3,2775,9.41,98.23,350.86,1767,16.57,101.85,968.34,12563,8.65,100.37,1321.58,15522,8.13,100.07,1973.78,29701,8.44,100.05,815.05,3158,9.54,102.69,1366.67,8371,11.82,101.66,1624.74,11690,9.75,100.53
2017-05-21,298.08,9278,9.39,100.7,282.85,2775,9.47,98.3,345.17,1827,15.77,101.85,963.67,12587,8.61,100.39,1324.41,15885,7.98,100.07,1963.58,29811,8.28,99.99,810.35,3202,9.36,102.7,1387.11,8336,12.05,101.68,1698.68,11660,10.2,100.64
2017-05-28,306.96,9284,9.5,100.72,302.59,2790,10.04,98.32,370.33,1774,17.41,101.83,1010.43,12470,9.14,100.39,1387.25,16050,8.27,100.12,2029.73,29900,8.15,100.01,833.51,3217,9.59,102.72,1416.17,8218,12.44,101.68,1703.41,11650,10.25,100.64
2017-06-04,307.83,9369,9.43,100.73,299.27,2793,9.89,98.28,358.61,2040,14.68,101.7,997.92,12589,8.89,100.33,1378.67,16207,8.17,99.98,2058.62,30121,8.14,100.06,835.37,3231,9.57,102.79,1429.11,8224,12.35,101.68,1716.12,11778,10.26,100.67
2017-06-11,309.38,9337,9.65,100.74,289.82,2860,9.44,98.14,360.89,2045,14.77,101.72,1009.39,12785,8.97,100.38,1359.17,16274,8.05,99.97,2132.29,30740,8.34,100.11,847.47,3225,9.69,102.82,1410.28,8195,12.43,101.65,1700.56,11837,10.27,100.65
2017-06-18,306.79,9377,9.52,100.73,287.93,2860,9.37,98.07,371.9,2028,15.37,101.67,999.52,12717,8.93,100.39,1325.31,16219,7.85,99.97,2100.15,31009,8.17,100.1,846.34,3240,9.61,102.83,1397.26,8227,12.22,101.66,1701.99,11848,10.27,100.65
2017-06-25,310.26,9454,9.58,100.75,286.1,2974,9.39,98.17,354.32,1776,16.7,101.66,995.17,12730,8.85,100.42,1338.69,16005,7.99,99.97,2167.49,31409,8.38,100.09,837.42,3244,9.49,102.85,1387.07,8230,12.1,101.77,1684.35,11815,10.19,100.65
2017-07-02,311.76,9496,9.6,100.73,289.87,2981,9.52,98.22,351.48,1817,16.24,101.66,1062.12,12814,9.33,100.55,1346.36,16037,8.03,100.04,2168.63,31605,8.33,100.05,864.53,3275,9.69,102.83,1375.27,8231,11.94,101.76,1670.95,11751,10.19,100.64
2017-07-09,310.66,9609,9.41,100.76,289.46,3002,9.46,98.26,352.78,1805,16.35,101.71,1079.76,12836,9.51,100.62,1342.36,16037,8,100.05,2154.76,32378,8.14,100.02,867.91,3313,9.65,103.12,1348.73,8233,11.41,101.72,1637.67,11782,9.93,100.62
2017-07-16,317.35,9668,9.55,100.78,288.47,3025,9.35,98.29,339.1,1810,15.67,101.67,1098.18,12947,9.8,100.66,1401.71,15979,8.32,100.2,2191.95,33471,8.36,100,883.13,3346,9.71,103.25,1347.16,8227,11.6,101.72,1630.83,11537,10.01,100.64
2017-07-23,321.79,9646,9.65,100.79,296.14,2830,9.79,98.33,350.55,1837,16.02,101.78,1098.13,13235,9.73,100.63,1429.06,16045,8.44,100.2,2203.55,33478,8.43,99.99,916.95,3456,9.75,103.34,1374.21,8186,11.92,101.76,1616.92,11418,10.03,100.63
2017-07-30,314.13,9698,9.41,100.78,288.76,2920,9.3,98.32,345.73,1867,15.62,101.77,1128.03,13362,9.85,100.69,1422.89,16020,8.42,100.25,2053.45,34143,7.73,99.88,910.71,3501,9.56,103.38,1405.3,8132,12.22,101.83,1654.11,10990,10.62,100.71
2017-08-06,313.46,9830,9.31,100.79,272.85,2936,8.77,98.31,349.86,2078,15.41,101.8,1148.08,13383,9.95,100.73,1475.59,16163,8.66,100.36,2068.03,34370,7.65,99.85,912.61,3508,9.53,103.39,1371.86,8211,11.8,101.82,1640.42,11041,10.48,100.75
2017-08-13,302.72,9773,9.04,100.79,265.93,2932,8.51,98.32,341.5,2096,14.86,101.81,1106.77,13394,9.49,100.72,1448.66,16261,8.46,100.44,2018,33652,7.27,99.83,883.67,3526,9.18,103.41,1352.37,7822,12.21,101.83,1595.69,11003,10.22,100.74
2017-08-20,308.39,9728,9.19,100.79,263.82,2943,8.43,98.3,324.95,1888,15.24,101.58,1124.03,13374,9.79,100.7,1459.27,16468,8.41,100.46,2093.23,33758,7.58,99.83,885.74,3545,9.16,103.41,1347.68,7808,12.22,101.83,1587.38,10975,10.22,100.74
2017-08-27,311.21,9770,9.23,100.8,263.05,2896,8.55,98.34,327.36,2060,14.01,101.66,1124.5,13489,9.72,100.71,1490.83,16468,8.57,100.47,2133.18,33933,7.62,99.84,899.66,3546,9.29,103.44,1348.9,7857,12.18,101.81,1597.31,11007,10.25,100.73
2017-09-03,307.78,9852,9.05,100.79,262.58,2937,8.43,98.35,321.67,2043,13.78,101.59,1134.63,13602,9.84,100.72,1516.09,16710,8.66,100.47,2140.26,34254,7.52,99.84,859.35,3546,8.86,103.41,1321.79,7949,11.82,101.78,1558.6,11098,9.91,100.71
2017-09-10,307.43,9886,8.98,100.78,253.7,2945,8.16,98.34,306.51,2085,12.9,101.56,1110.88,13618,9.6,100.74,1501.98,16752,8.55,100.48,2194.62,34499,7.77,99.87,824.6,3549,8.56,103.4,1273.98,7970,11.34,101.74,1488.43,11067,9.51,100.65
2017-09-17,313.69,9940,9.16,100.78,250.99,2941,8.08,98.35,317.08,2172,12.78,101.64,1068.79,13646,9.06,100.62,1534.18,16814,8.65,100.39,2313.17,34783,8.11,99.88,847.73,3549,8.76,103.43,1268.85,7961,11.32,101.74,1489.27,11043,9.56,100.65
2017-09-24,316.71,10001,9.16,100.77,245.3,2939,7.91,98.33,306.93,2216,12.2,101.54,1024.69,13498,8.91,100.58,1482.43,17014,8.37,100.38,2327.87,35324,8.24,99.87,871.75,3548,8.97,103.47,1237.85,7907,11.09,101.73,1486.67,10976,9.6,100.65
2017-10-01,316.27,10007,9.16,100.78,248.51,2896,8.07,98.36,314.01,2211,12.51,101.59,1047.21,13589,9.09,100.59,1531.89,17182,8.58,100.4,2300.31,35507,8.01,99.83,851.5,3549,8.77,103.46,1258.95,7822,11.39,101.76,1556.94,10919,10.08,100.72
2017-10-08,316.27,10007,9.16,100.78,248.51,2896,8.07,98.39,314.01,2211,12.51,101.64,1047.21,13589,9.09,100.59,1531.89,17182,8.58,100.42,2300.31,35507,8.01,99.79,851.5,3549,8.77,103.46,1258.95,7822,11.39,101.79,1556.94,10919,10.08,100.78
2017-10-15,327.35,10129,9.38,100.79,253.82,2926,8.2,98.39,327.48,2132,13.54,101.75,1085.31,13580,9.41,100.66,1553.46,17470,8.58,100.43,2374.89,36035,8.25,99.77,879.48,3572,9.03,103.47,1294.91,7909,11.6,101.84,1589.29,11046,10.19,100.83
2017-10-22,328.89,10162,9.46,100.79,260.11,3149,8.13,98.41,333.59,2143,13.67,101.66,1110.1,13558,9.7,100.64,1556.87,17444,8.6,100.44,2373.08,35977,8.26,99.77,875,3587,8.99,103.47,1317.69,7860,11.87,101.84,1607.14,10879,10.46,100.84
2017-10-29,329.23,10218,9.43,100.79,266.16,3159,8.26,98.54,332.34,2137,13.66,101.82,1101.46,13791,9.57,100.76,1561.42,17581,8.53,100.48,2364.79,36145,8.14,99.74,883.5,3657,8.92,103.47,1341.43,7818,12.19,101.8,1638.47,10827,10.69,100.85
2017-11-05,338.83,10380,9.47,100.8,265.55,3053,8.23,98.6,337.97,2171,13.76,101.93,1081.08,13833,9.28,100.81,1580.15,17829,8.49,100.49,2465.91,37297,8.28,99.71,882.42,3692,8.84,103.49,1355.74,7982,12.2,101.83,1684.62,10974,10.72,100.88
2017-11-12,335.96,10396,9.38,100.79,269.74,3182,8.38,98.55,335.67,2134,13.9,101.85,1067.2,13819,9.19,100.83,1564.06,17789,8.42,100.45,2439.87,37539,8.2,99.72,849.17,3709,8.5,103.48,1365.73,7886,12.42,101.82,1674.2,10951,10.67,100.89
2017-11-19,334.18,10389,9.33,100.8,257.6,3182,8.02,98.53,320.37,2142,13.22,101.84,1038.86,13904,8.86,100.8,1547.97,17602,8.34,100.46,2441.09,37587,8.14,99.75,857.64,3738,8.53,103.45,1364.82,7844,12.42,101.82,1653.77,10898,10.59,100.88
2017-11-26,335.44,10407,9.34,100.8,254.2,3167,7.96,98.5,314.54,2160,12.85,101.77,1044.29,13990,8.91,100.8,1574.59,17686,8.42,100.48,2472.98,37706,8.13,99.74,855.9,3743,8.51,103.45,1381,7841,12.53,101.83,1659.67,10818,10.69,100.89
2017-12-03,324.78,10516,8.97,100.79,256.87,3203,7.9,98.47,316.32,1963,14.21,101.75,1056.9,14069,9.05,100.8,1553.25,17859,8.24,100.46,2349.22,38200,7.48,99.73,841.99,3756,8.29,103.39,1393.3,7971,12.43,101.86,1679.55,11032,10.58,100.9
2017-12-10,324.68,10559,8.89,100.79,253.81,3207,7.82,98.42,280.8,1841,13.39,101.43,1035.36,14116,8.92,100.78,1542.29,17808,8.21,100.46,2366.04,38677,7.5,99.78,854.44,3758,8.39,103.39,1381.09,7890,12.28,101.83,1647.79,11038,10.39,100.87
2017-12-17,326.23,10590,8.93,100.81,260.82,3208,8.06,98.53,289.42,1828,13.98,101.45,1062.23,14104,9.08,100.81,1552.85,17843,8.27,100.48,2369.69,38940,7.36,99.77,882,3758,8.63,103.43,1411.81,7905,12.48,101.86,1658.42,11022,10.46,100.9
2017-12-24,321.21,10581,8.8,100.84,252.62,3211,7.8,98.51,280.48,1819,13.66,101.43,1050.97,14104,9.07,100.82,1547.16,17845,8.23,100.52,2325.03,38897,7.23,99.82,879.71,3755,8.6,103.45,1384.6,7905,12.23,101.88,1617.15,11011,10.2,100.91
2017-12-31,324.74,10628,8.87,100.86,257.23,3264,7.83,98.58,266.32,1744,13.26,101.53,1063.79,14087,9.09,100.83,1573.35,18109,8.22,100.54,2365.54,38976,7.37,99.84,875.83,3755,8.56,103.45,1370.34,8000,12.01,101.88,1641.05,10987,10.38,100.92
2018-01-07,328.97,10557,8.92,100.88,267.48,3151,8.06,98.6,298.37,1730,15.15,101.75,1100.92,14309,9.48,100.86,1586.44,18595,8.17,100.55,2427.3,39074,7.56,99.89,882.14,3691,8.55,103.48,1345.22,7929,11.56,101.85,1586.34,11015,10.06,100.89
2018-01-14,326.72,10475,8.96,100.88,278.32,3134,8.43,98.67,309.87,1694,15.94,101.79,1149.29,14313,9.98,100.95,1618.45,18179,8.49,100.6,2356.66,38917,7.19,99.8,932.3,3696,8.99,103.54,1357.82,7818,11.88,101.85,1610.07,10812,10.32,100.9
2018-01-21,329.52,10452,9.05,100.87,276.92,3141,8.36,98.8,304.3,1709,15.54,101.83,1135.25,14319,9.87,100.98,1606.07,18095,8.49,100.63,2343.38,38852,7.28,99.72,938.31,3711,9.05,103.58,1381.31,7788,12.15,101.88,1671.11,10712,10.79,100.98
